"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"1655" "NMG90_08885" 795.124678597978 -0.994528052369408 0.467763013257395 -2.12613657810125 0.033491889036822 1 "rbsK, RBKS" "K00852" "ribokinase" "NULL" "NULL" "ko00030==ko01100" "Pentose phosphate pathway==Metabolic pathways" "PF00294.23" "PfkB" "-" "NULL" "NULL" "NULL" "NULL" "COG0524" "RbsK" "Sugar kinases, ribokinase family" "Carbohydrate transport and metabolism" "KOG2855" "KOG2855" "Ribokinase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1680" "NMG90_09010" 770.172210242668 0.463707911068338 0.208249665652046 2.2266922235694 0.0259678505142773 1 "TC.POT" "K03305" "proton-dependent oligopeptide transporter, POT family" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG3104" "PTR2" "Dipeptide/tripeptide permease" "Amino acid transport and metabolism" "KOG1237" "KOG1237" "H+/oligopeptide symporter" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1782" "NMG90_09625" 196.730639859596 -0.581675009775995 0.241882074114129 -2.40478758877162 0.0161818682852957 1 "celA, chbB" "K02760" "cellobiose PTS system EIIB component" "NULL" "NULL" "ko00500==ko02060" "Starch and sucrose metabolism==Phosphotransferase system (PTS)" "PF02302.16" "PTS_IIB" "-" "NULL" "NULL" "NULL" "NULL" "COG1440" "CelA" "Phosphotransferase system cellobiose-specific component IIB" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1787" "NMG90_09650" 2178.37153737152 -0.911566547549482 0.439748420479025 -2.07292739461463 0.0381790371028126 1 "NULL" "NULL" "3D domain protein" "NULL" "NULL" "NULL" "NULL" "PF06725.10" "3D" "-" "NULL" "NULL" "NULL" "NULL" "COG3584" "COG3584" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1792" "NMG90_09675" 10128.157755592 0.344770816456509 0.15557795445914 2.21606472237721 0.0266870698553756 1 "ABC.PE.P" "K02033" "peptide/nickel transport system permease protein" "NULL" "NULL" "ko02024" "Quorum sensing" "PF00528.21" "BPD_transp_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0601" "DppB" "ABC-type dipeptide/oligopeptide/nickel transport systems, permease components" "Amino acid transport and metabolism / Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1843" "NMG90_09930" 21.5089137858927 -1.10340984466459 0.435617689862588 -2.5329775864076 0.0113098184368964 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2049" "NMG90_11025" 104.947730752845 0.497413848079073 0.253593638655121 1.96146027446508 0.0498253547409903 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2051" "NMG90_11035" 121.182377891194 -0.621128133240227 0.271957065015402 -2.28391982831941 0.0223762430865489 1 "sbp" "K23163" "sulfate/thiosulfate transport system substrate-binding protein" "M00616" "Sulfate-sulfur assimilation" "ko00920==ko02010" "Sulfur metabolism==ABC transporters" "PF01547.24" "SBP_bac_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1613" "Sbp" "ABC-type sulfate transport system, periplasmic component" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2052" "NMG90_11040" 104.50119087671 -0.738860249137269 0.270111144288184 -2.73539342882119 0.00623057578589359 1 "cysU" "K02046" "sulfate/thiosulfate transport system permease protein" "M00616" "Sulfate-sulfur assimilation" "ko00920==ko02010" "Sulfur metabolism==ABC transporters" "PF00528.21" "BPD_transp_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0555" "CysU" "ABC-type sulfate transport system, permease component" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2083" "NMG90_11215" 181.328924092628 0.420899254279199 0.21166680508585 1.98849911354067 0.0467565169491002 1 "gerPE" "K06303" "spore germination protein PE" "NULL" "NULL" "NULL" "NULL" "PF10970.7" "GerPE" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2189" "NMG90_11750" 2903.7604109006 0.441191493625918 0.202217926891511 2.18176251931717 0.0291270641020018 1 "NULL" "NULL" "SagB-type dehydrogenase domain protein" "NULL" "NULL" "NULL" "NULL" "PF00881.23" "Nitroreductase" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2190" "NMG90_11755" 3639.68540048691 0.482939718911297 0.209842435885533 2.30143972963951 0.0213667884196953 1 "ycaO" "K09136" "ribosomal protein S12 methylthiotransferase accessory factor" "NULL" "NULL" "NULL" "NULL" "PF02624.15" "YcaO" "-" "NULL" "NULL" "NULL" "NULL" "COG1944" "COG1944" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2202" "NMG90_11820" 2582.94585956356 -0.507428682674769 0.160341123183455 -3.16468210151049 0.00155252476312954 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2223" "NMG90_11925" 1509.35637187964 0.460113768756016 0.208925184438707 2.20228963775787 0.0276448556894525 1 "glcD" "K00104" "glycolate oxidase" "NULL" "NULL" "ko00630==ko01100==ko01110==ko01120" "Glyoxylate and dicarboxylate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments" "PF02913.18" "FAD-oxidase_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0277" "GlcD" "FAD/FMN-containing dehydrogenases" "Energy production and conversion" "KOG1232" "KOG1232" "Proteins containing the FAD binding domain" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2290" "NMG90_12275" 48.9570987438753 -0.656008951912575 0.332740849657057 -1.97153115581901 0.0486631529632655 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13052.5" "DUF3913" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2329" "NMG90_12470" 1924.71977861136 -0.547623039519897 0.260472757451471 -2.10241963450602 0.0355165327309454 1 "leuA, IMS" "K01649" "2-isopropylmalate synthase" "M00432" "Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate" "ko00290==ko00620==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Pyruvate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00682.18" "HMGL-like" "-" "NULL" "NULL" "NULL" "NULL" "COG0119" "LeuA" "Isopropylmalate/homocitrate/citramalate synthases" "Amino acid transport and metabolism" "KOG2367" "KOG2367" "Alpha-isopropylmalate synthase/homocitrate synthase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2330" "NMG90_12475" 1047.74071123517 -0.659824081464318 0.273028286564268 -2.41668762518129 0.0156624518862405 1 "leuB, IMDH" "K00052" "3-isopropylmalate dehydrogenase" "M00432==M00535" "Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate==Isoleucine biosynthesis, pyruvate => 2-oxobutanoate" "ko00290==ko00660==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==C5-Branched dibasic acid metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00180.19" "Iso_dh" "-" "NULL" "NULL" "NULL" "NULL" "COG0473" "LeuB" "Isocitrate/isopropylmalate dehydrogenase" "Amino acid transport and metabolism" "KOG0786" "KOG0786" "3-isopropylmalate dehydrogenase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2331" "NMG90_12480" 602.034383761651 -0.762910208834929 0.359656516125534 -2.12121892591721 0.0339033833022321 1 "leuC, IPMI-L" "K01703" "3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit" "M00432==M00535" "Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate==Isoleucine biosynthesis, pyruvate => 2-oxobutanoate" "ko00290==ko00660==ko00966==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==C5-Branched dibasic acid metabolism==Glucosinolate biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00330.19" "Aconitase" "-" "NULL" "NULL" "NULL" "NULL" "COG0065" "LeuC" "3-isopropylmalate dehydratase large subunit" "Amino acid transport and metabolism" "KOG0454" "KOG0454" "3-isopropylmalate dehydratase (aconitase superfamily)" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2332" "NMG90_12485" 209.167092944945 -0.770852524551076 0.318816978119335 -2.4178528041331 0.0156123909375494 1 "leuD, IPMI-S" "K01704" "3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit" "M00432==M00535" "Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate==Isoleucine biosynthesis, pyruvate => 2-oxobutanoate" "ko00290==ko00660==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==C5-Branched dibasic acid metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00694.18" "Aconitase_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0066" "LeuD" "3-isopropylmalate dehydratase small subunit" "Amino acid transport and metabolism" "KOG0454" "KOG0454" "3-isopropylmalate dehydratase (aconitase superfamily)" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2343" "NMG90_12540" 94.5852267692794 -0.886933803677003 0.337817681667968 -2.62548070100353 0.00865267138760423 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13217.5" "DUF4025" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2354" "NMG90_12595" 410.766307849307 -0.608249547876717 0.2511830072738 -2.42153939662685 0.0154549257102996 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13046.5" "DUF3906" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2432" "NMG90_12985" 8.46679584803301 2.23153076908708 0.899475259016794 2.48092512464027 0.0131041896326696 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2476" "NMG90_13205" 1853.89832692688 -0.337299795439831 0.166400527975659 -2.02703560825943 0.0426587712117603 1 "dnaD" "K02086" "DNA replication protein" "NULL" "NULL" "NULL" "NULL" "PF07261.10" "DnaB_2" "-" "NULL" "NULL" "NULL" "NULL" "COG3935" "DnaD" "Putative primosome component and related proteins" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2513" "NMG90_13405" 802.989111982486 -0.48943875608386 0.20165325371173 -2.42713046814276 0.0152187818256005 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2551" "NMG90_13650" 14.4219521137984 -1.24002782664688 0.584703509044061 -2.12078054512485 0.0339402746356946 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2604" "NMG90_13935" 13.1510365257924 -1.47252772264701 0.605623910195502 -2.43142269956228 0.0150396571508278 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2666" "NMG90_14285" 78179.2363475717 0.389847325625572 0.175631990815188 2.21968289385158 0.0264403008420708 1 "hlyIII" "K11068" "hemolysin III" "NULL" "NULL" "NULL" "NULL" "PF03006.19" "HlyIII" "-" "NULL" "NULL" "NULL" "NULL" "COG1272" "COG1272" "Predicted membrane protein, hemolysin III homolog" "General function prediction only" "KOG4243" "KOG4243" "Macrophage maturation-associated protein" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2667" "NMG90_14290" 22641.8118960689 0.464299586922339 0.180627807401949 2.57047679203202 0.0101558631261855 1 "galE, GALE" "K01784" "UDP-glucose 4-epimerase" "M00632" "Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P" "ko00052==ko00520==ko01100" "Galactose metabolism==Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF01073.18" "3Beta_HSD" "-" "NULL" "NULL" "NULL" "NULL" "COG1087" "GalE" "UDP-glucose 4-epimerase" "Cell envelope biogenesis, outer membrane" "KOG1371" "KOG1371" "UDP-glucose 4-epimerase/UDP-sulfoquinovose synthase" "Cell wall/membrane/envelope biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2677" "NMG90_14340" 1636706.33631314 0.483176418615841 0.235212641337457 2.05421109966038 0.0399552645744627 1 "SOD2" "K04564" "superoxide dismutase, Fe-Mn family" "NULL" "NULL" "ko04013==ko04068==ko04146==ko04211==ko04212==ko04213==ko05016" "MAPK signaling pathway - fly==FoxO signaling pathway==Peroxisome==Longevity regulating pathway==Longevity regulating pathway - worm==Longevity regulating pathway - multiple species==Huntington disease" "PF02777.17" "Sod_Fe_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0605" "SodA" "Superoxide dismutase" "Inorganic ion transport and metabolism" "KOG0876" "KOG0876" "Manganese superoxide dismutase" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2787" "NMG90_14895" 130.089929947587 -0.683863740396626 0.329850728618539 -2.07325217458437 0.0381488170419378 1 "spoIIR" "K06387" "stage II sporulation protein R" "NULL" "NULL" "NULL" "NULL" "PF09551.9" "Spore_II_R" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2844" "NMG90_15180" 301.57535070381 -0.437611724826279 0.206604102837578 -2.11811730171839 0.0341651345925904 1 "NULL" "NULL" "phosphoribosyltransferase" "NULL" "NULL" "NULL" "NULL" "PF00156.26" "Pribosyltran" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"2872" "NMG90_15320" 331.169736582191 -0.468987343726572 0.213413986469946 -2.19754736549386 0.0279813775861219 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3014" "NMG90_16065" 1385.73553606917 -0.394214225495304 0.182266434203259 -2.16284598543079 0.0305530273655465 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13158.5" "DUF3993" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3121" "NMG90_16600" 6168.60344491391 -0.745672847568194 0.352293038100666 -2.11662669120109 0.0342915429934889 1 "pyrE" "K00762" "orotate phosphoribosyltransferase" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF00156.26" "Pribosyltran" "-" "NULL" "NULL" "NULL" "NULL" "COG0461" "PyrE" "Orotate phosphoribosyltransferase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3130" "NMG90_16645" 2207.05979081535 -0.238554192879833 0.118179079776875 -2.01858225102302 0.0435306573304256 1 "NULL" "NULL" "domain of unknown function DUF1732" "NULL" "NULL" "NULL" "NULL" "PF08340.10" "DUF1732" "-" "NULL" "NULL" "NULL" "NULL" "COG1561" "COG1561" "Uncharacterized stress-induced protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3152" "NMG90_16755" 25012.0970389645 0.367660312894228 0.177252066865269 2.07422299438511 0.0380586056367626 1 "fabD, MCAT, MCT1" "K00645" "[acyl-carrier-protein] S-malonyltransferase" "M00082==M00873==M00874" "Fatty acid biosynthesis, initiation==Fatty acid biosynthesis in mitochondria, animals==Fatty acid biosynthesis in mitochondria, fungi" "ko00061==ko00333==ko01100==ko01110==ko01212" "Fatty acid biosynthesis==Prodigiosin biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==Fatty acid metabolism" "PF00698.20" "Acyl_transf_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0331" "FabD" "(acyl-carrier-protein) S-malonyltransferase" "Lipid metabolism" "KOG2926" "KOG2926" "Malonyl-CoA:ACP transacylase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3275" "NMG90_17370" 72.6045617994402 -0.924880093184725 0.357671084726176 -2.5858397077102 0.00971420946224533 1 "NULL" "NULL" "bacterial regulatory s, luxR family protein" "NULL" "NULL" "NULL" "NULL" "PF00196.18" "GerE" "-" "NULL" "NULL" "NULL" "NULL" "COG2197" "CitB" "Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain" "Signal transduction mechanisms / Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3280" "NMG90_17395" 3.77665917054628 -2.9356281306476 1.47220082488604 -1.99404054190422 0.0461476241334426 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3386" "NMG90_17955" 6385.15376851481 -0.497847679764453 0.235080940803693 -2.11777134319105 0.0341944374048483 1 "groES, HSPE1" "K04078" "chaperonin GroES" "NULL" "NULL" "NULL" "NULL" "PF00166.20" "Cpn10" "-" "NULL" "NULL" "NULL" "NULL" "COG0234" "GroS" "Co-chaperonin GroES (HSP10)" "Posttranslational modification, protein turnover, chaperones" "KOG1641" "KOG1641" "Mitochondrial chaperonin" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3481" "NMG90_18500" 14620.94533876 -0.337353327666433 0.17132806893406 -1.96904879489578 0.0489474880613169 1 "fabG, OAR1" "K00059" "3-oxoacyl-[acyl-carrier protein] reductase" "M00083==M00572==M00874" "Fatty acid biosynthesis, elongation==Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP==Fatty acid biosynthesis in mitochondria, fungi" "ko00061==ko00333==ko00780==ko01100==ko01110==ko01212" "Fatty acid biosynthesis==Prodigiosin biosynthesis==Biotin metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Fatty acid metabolism" "PF00106.24" "adh_short" "-" "NULL" "NULL" "NULL" "NULL" "COG1028" "FabG" "Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)" "Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only" "KOG0725" "KOG0725" "Reductases with broad range of substrate specificities" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3484" "NMG90_18515" 324598.423579927 0.786428825173718 0.237040713018929 3.31769515522389 0.000907634850008783 1 "glmS, GFPT" "K00820" "glutamine---fructose-6-phosphate transaminase (isomerizing)" "NULL" "NULL" "ko00250==ko00520==ko01100==ko04931" "Alanine, aspartate and glutamate metabolism==Amino sugar and nucleotide sugar metabolism==Metabolic pathways==Insulin resistance" "PF13522.5" "GATase_6" "-" "NULL" "NULL" "NULL" "NULL" "COG0449" "GlmS" "Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains" "Cell envelope biogenesis, outer membrane" "KOG1268" "KOG1268" "Glucosamine 6-phosphate synthetases, contain amidotransferase and phosphosugar isomerase domains" "Cell wall/membrane/envelope biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3496" "NMG90_18625" 7964.06540989735 0.384094123154002 0.137856283354044 2.78619235778733 0.00533312139016773 1 "gerD" "K06294" "spore germination protein D" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3573" "NMG90_19055" 72.4651337455838 -0.935118034757512 0.286071126054545 -3.26883054453812 0.00107992956536218 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3596" "NMG90_19175" 19.9141956218202 -1.21058360735413 0.583715694074436 -2.07392677572887 0.038086111886173 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3720" "NMG90_19810" 93.8570739076666 -0.525254540601602 0.228628516254845 -2.29741481598961 0.0215951173773855 1 "NULL" "NULL" "triple helix repeat-containing protein" "NULL" "NULL" "NULL" "NULL" "PF01391.17" "Collagen" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "KOG3544" "KOG3544" "Collagens (type IV and type XIII), and related proteins" "Extracellular structures" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3721" "NMG90_19820" 317.124261664845 -0.570128535050075 0.280219578751572 -2.03457780355712 0.0418933726560525 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3773" "NMG90_20105" 101.752552733879 -0.781163042266567 0.309504628847329 -2.52391392392356 0.0116056341601112 1 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3870" "NMG90_20605" 101.86123219291 0.69626192892754 0.315563055202428 2.20641142063002 0.0273552061127614 1 "acpD, azoR" "K01118" "FMN-dependent NADH-azoreductase" "NULL" "NULL" "NULL" "NULL" "PF02525.16" "Flavodoxin_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1182" "AcpD" "Acyl carrier protein phosphodiesterase" "Lipid metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
